Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,CPUStartTime,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,AllInputToPhotonLatency,ClickToPhotonLatency
chrome.exe,19104,0x20A070F21D0,DXGI,0,0,0,Composed: Flip,1228.8240,19.6797,19.5068,0.1729,2.6142,17.5558,0.4832,17.0726,47.3346,16.6073,-0.1478,1228.8240,NA,NA,NA
chrome.exe,19104,0x20A070F21D0,DXGI,0,0,0,Composed: Flip,1248.5037,13.5742,13.4022,0.1720,0.5094,13.9978,0.6421,13.3557,44.2622,16.6911,3.0724,1248.5037,NA,NA,NA
chrome.exe,19104,0x20A070F21D0,DXGI,0,0,0,Composed: Flip,1262.0779,16.7181,16.5321,0.1860,1.1130,16.1574,0.9560,15.2014,47.3791,16.6581,-3.1169,1262.0779,NA,NA,NA
chrome.exe,19104,0x20A070F21D0,DXGI,0,0,0,Composed: Flip,1278.7960,16.4676,16.2879,0.1797,1.7156,15.2744,0.4883,14.7861,47.3191,16.7096,0.0600,1278.7960,NA,NA,NA
chrome.exe,19104,0x20A070F21D0,DXGI,0,0,0,Composed: Flip,1295.2636,16.7015,16.5184,0.1831,1.5873,15.6803,0.4701,15.2102,47.5611,16.6269,-0.2420,1295.2636,NA,NA,NA
chrome.exe,19104,0x20A070F21D0,DXGI,0,0,0,Composed: Flip,1311.9651,17.3204,17.1193,0.2011,1.5912,16.4271,0.8821,15.5450,47.4865,16.6817,0.0746,1311.9651,NA,NA,NA
chrome.exe,19104,0x20A070F21D0,DXGI,0,0,0,Composed: Flip,1329.2855,16.1732,15.9783,0.1949,1.9732,14.9928,0.6950,14.2978,46.8478,16.6805,0.6387,1329.2855,NA,NA,NA
chrome.exe,19104,0x20A070F21D0,DXGI,0,0,0,Composed: Flip,1345.4587,16.4117,16.2338,0.1779,1.2570,16.0139,0.5972,15.4167,47.3551,16.6704,-0.5073,1345.4587,NA,NA,NA
chrome.exe,19104,0x20A070F21D0,DXGI,0,0,0,Composed: Flip,1361.8704,16.7268,16.5431,0.1837,16.8665,0.5252,0.4959,0.0293,47.6138,16.6451,-0.2587,1361.8704,NA,NA,NA
chrome.exe,19104,0x20A070F21D0,DXGI,0,0,0,Composed: Flip,1378.5972,16.7321,16.5506,0.1815,0.7752,16.5986,0.6337,15.9649,47.5321,16.6278,0.0817,1378.5972,NA,NA,NA
chrome.exe,19104,0x20A070F21D0,DXGI,0,0,0,Composed: Flip,1395.3293,16.7001,16.5131,0.1870,0.6942,16.6664,0.6340,16.0324,47.4278,16.7058,0.1043,1395.3293,NA,NA,NA
chrome.exe,19104,0x20A070F21D0,DXGI,0,0,0,Composed: Flip,1412.0294,16.7067,16.5208,0.1859,16.8933,0.4615,0.4502,0.0113,47.4335,16.6372,-0.0057,1412.0294,NA,NA,NA
chrome.exe,19104,0x20A070F21D0,DXGI,0,0,0,Composed: Flip,1428.7361,16.6095,16.4041,0.2054,16.7439,0.5508,0.5286,0.0222,47.3640,16.6840,0.0695,1428.7361,NA,NA,NA
chrome.exe,19104,0x20A070F21D0,DXGI,0,0,0,Composed: Flip,1445.3456,17.2599,17.0618,0.1981,16.6190,1.0721,0.6327,0.4394,47.4385,16.6834,-0.0745,1445.3456,NA,NA,NA
chrome.exe,19104,0x20A070F21D0,DXGI,0,0,0,Composed: Flip,1462.6055,16.0736,15.9020,0.1716,15.8458,0.5616,0.5241,0.0375,46.8620,16.6634,0.5765,1462.6055,NA,NA,NA
chrome.exe,19104,0x20A070F21D0,DXGI,0,0,0,Composed: Flip,1478.6791,17.0954,16.8906,0.2048,16.6619,0.7644,0.5763,0.1881,47.4518,16.6232,-0.5898,1478.6791,NA,NA,NA
chrome.exe,19104,0x20A070F21D0,DXGI,0,0,0,Composed: Flip,1495.7745,16.2473,16.0487,0.1986,15.8329,0.7871,0.5863,0.2008,46.9796,16.7577,0.4722,1495.7745,NA,NA,NA
chrome.exe,19104,0x20A070F21D0,DXGI,0,0,0,Composed: Flip,1512.0218,16.9270,16.7242,0.2028,0.4777,16.8838,0.6707,16.2131,47.4900,16.6883,-0.5104,1512.0218,NA,NA,NA
chrome.exe,19104,0x20A070F21D0,DXGI,0,0,0,Composed: Flip,1528.9488,16.9169,16.6704,0.2465,0.5368,16.8285,0.7314,16.0971,47.2513,16.6074,0.2387,1528.9488,NA,NA,NA
chrome.exe,19104,0x20A070F21D0,DXGI,0,0,0,Composed: Flip,1545.8657,18.1557,17.6099,0.5458,16.8846,1.7352,0.7095,1.0257,46.9418,16.6209,0.3095,1545.8657,NA,NA,NA
chrome.exe,19104,0x20A070F21D0,DXGI,0,0,0,Composed: Flip,1564.0214,16.2707,15.9725,0.2982,15.5028,1.5230,0.7131,0.8099,45.4070,16.7040,1.5348,1564.0214,NA,NA,NA
chrome.exe,19104,0x20A070F21D0,DXGI,0,0,0,Composed: Flip,1580.2921,15.1382,14.9448,0.1934,14.2846,1.3043,0.5800,0.7243,45.8403,16.6769,-0.4333,1580.2921,NA,NA,NA
