Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,CPUStartTime,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,AllInputToPhotonLatency,ClickToPhotonLatency
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,2923.0447,16.6625,16.5928,0.0697,16.7043,0.6107,0.6083,0.0024,49.3932,16.7011,-0.1325,2923.0447,NA,NA,NA
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,2939.7072,16.7750,16.6858,0.0892,16.7915,0.6859,0.6825,0.0034,49.4318,16.6668,-0.0386,2939.7072,NA,NA,NA
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,2956.4822,16.5437,16.4608,0.0829,16.5600,0.6719,0.6682,0.0037,49.3236,16.6280,0.1082,2956.4822,NA,NA,NA
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,2973.0259,16.6329,16.5446,0.0883,16.6436,0.6611,0.6574,0.0037,49.4079,16.7552,-0.0843,2973.0259,NA,NA,NA
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,2989.6588,16.7475,16.6273,0.1202,16.7950,0.6673,0.6638,0.0035,49.5302,16.6455,-0.1223,2989.6588,NA,NA,NA
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,3006.4063,16.5286,16.4566,0.0720,16.5799,0.6547,0.6514,0.0033,49.4282,16.7006,0.1020,3006.4063,NA,NA,NA
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,3022.9349,16.8407,16.7570,0.0837,16.8575,0.6612,0.6576,0.0036,49.6002,16.5692,-0.1720,3022.9349,NA,NA,NA
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,3039.7756,16.6345,16.5143,0.1202,16.6442,0.5565,0.5531,0.0034,49.3287,16.7709,0.2715,3039.7756,NA,NA,NA
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,3056.4101,16.7725,16.6937,0.0788,16.7798,0.6129,0.6092,0.0037,49.4651,16.5677,-0.1364,3056.4101,NA,NA,NA
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,3073.1826,16.4503,16.3643,0.0860,16.4724,0.6472,0.6436,0.0036,49.2603,16.7300,0.2048,3073.1826,NA,NA,NA
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,3089.6329,16.8819,16.8001,0.0818,16.8994,0.6370,0.6335,0.0035,49.5400,16.6317,-0.2797,3089.6329,NA,NA,NA
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,3106.5148,16.5098,16.4225,0.0873,16.5246,0.6693,0.6651,0.0042,49.2898,16.7373,0.2502,3106.5148,NA,NA,NA
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,3123.0246,16.6701,16.6054,0.0647,16.7180,0.6206,0.6160,0.0046,49.5173,16.6058,-0.2275,3123.0246,NA,NA,NA
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,3139.6947,16.6970,16.6150,0.0820,16.7170,0.6726,0.6691,0.0035,49.4530,16.7237,0.0643,3139.6947,NA,NA,NA
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,3156.3917,16.6777,16.6123,0.0654,16.7331,0.5640,0.5604,0.0036,49.4797,16.6615,-0.0267,3156.3917,NA,NA,NA
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,3173.0694,16.6189,16.5112,0.1077,16.6402,0.6203,0.6169,0.0034,49.4635,16.6668,0.0162,3173.0694,NA,NA,NA
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,3189.6883,16.8109,16.7076,0.1033,16.8433,0.6281,0.6246,0.0035,49.5114,16.6652,-0.0479,3189.6883,NA,NA,NA
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,3206.4992,16.5271,16.4436,0.0835,16.5456,0.5994,0.5961,0.0033,49.3657,16.6656,0.1457,3206.4992,NA,NA,NA
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,3223.0263,16.7250,16.6387,0.0863,16.7464,0.5963,0.5928,0.0035,49.5042,16.5913,-0.1385,3223.0263,NA,NA,NA
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,3239.7513,16.6968,16.6101,0.0867,16.7192,0.6129,0.6098,0.0031,49.3705,16.7467,0.1337,3239.7513,NA,NA,NA
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,3256.4481,16.6270,16.5546,0.0724,16.6660,0.5927,0.5896,0.0031,49.4204,16.5856,-0.0499,3256.4481,NA,NA,NA
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,3273.0751,16.5174,16.4521,0.0653,16.5553,0.6114,0.6081,0.0033,49.3790,16.7457,0.0414,3273.0751,NA,NA,NA
